complaint_id,date,district,category,text,sentiment,resolution_days,smart_platform_used
C003319,2021-06-25,마포구,기타,마포구 주민센터 주차 공간이 부족합니다.,부정,5,0
C003320,2021-06-25,강남구,교통,강남구 스쿨존 과속 단속 카메라 설치를 요청합니다.,중립,7,0
C003321,2021-06-25,강남구,기타,강남구 문화센터 프로그램을 다양화해주세요.,긍정,6,0
C003322,2021-06-25,서초구,환경,서초구 미세먼지 저감 정책을 강화해주세요.,부정,5,0
C003323,2021-06-25,마포구,기타,청담동 공공시설 예약 시스템 개선이 필요합니다.,부정,4,0
C003324,2021-06-25,송파구,기타,역삼동에 스마트 도시 서비스를 확대해주세요.,긍정,5,0
C003325,2021-06-26,송파구,교통,송파구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,7,0
C003326,2021-06-26,마포구,안전,강남역 보안등 추가 설치로 골목길 안전을 확보해주세요.,부정,2,0
C003327,2021-06-26,마포구,환경,마포구 교대역 쓰레기 불법 투기 문제가 심각합니다.,부정,3,0
C003328,2021-06-26,강북구,기타,교대역 공공시설 예약 시스템 개선이 필요합니다.,중립,3,0
C003329,2021-06-26,마포구,안전,마포구 화재 예방 캠페인을 정기적으로 실시해주세요.,긍정,3,0
C003330,2021-06-26,마포구,안전,서초동 보안등 추가 설치로 골목길 안전을 확보해주세요.,중립,3,0
C003331,2021-06-26,강남구,복지,교대역 경로당 시설 개선을 요청드립니다.,중립,8,0
C003332,2021-06-26,강북구,기타,역삼동 체육시설 이용료 할인 제도를 도입해주세요.,중립,5,0
C003333,2021-06-26,강남구,환경,역삼동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,부정,5,0
C003334,2021-06-27,강북구,복지,강북구 기초생활수급자 지원 절차를 간소화해주세요.,중립,11,0
C003335,2021-06-27,서초구,안전,서초구 역삼동 CCTV 설치로 범죄 예방이 필요합니다.,부정,2,0
C003336,2021-06-27,강남구,복지,강남구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,11,0
C003337,2021-06-27,서초구,복지,서초구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,12,0
C003338,2021-06-27,송파구,환경,송파구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,부정,6,0
C003339,2021-06-27,마포구,복지,마포구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,부정,10,0
C003340,2021-06-28,강남구,기타,강남구 주민센터 주차 공간이 부족합니다.,부정,5,0
C003341,2021-06-28,강남구,환경,신촌동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,부정,3,0
C003342,2021-06-28,서초구,교통,서초구 스쿨존 과속 단속 카메라 설치를 요청합니다.,중립,6,0
C003343,2021-06-28,서초구,안전,서초구 어린이 보호구역 안전시설을 강화해주세요.,중립,2,0
C003344,2021-06-28,마포구,환경,마포구 하천 수질 개선이 필요합니다.,부정,4,0
C003345,2021-06-28,강남구,복지,청담동에 아동 돌봄센터 추가 설치가 필요합니다.,중립,10,0
C003346,2021-06-28,마포구,교통,신촌동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,부정,5,0
C003347,2021-06-28,송파구,기타,송파구 주민센터 주차 공간이 부족합니다.,부정,5,0
C003348,2021-06-28,마포구,복지,마포구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,중립,8,0
C003349,2021-06-28,서초구,복지,역삼동 경로당 시설 개선을 요청드립니다.,긍정,6,1
C003350,2021-06-28,마포구,교통,마포구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,6,0
C003351,2021-06-28,마포구,안전,마포구 어린이 보호구역 안전시설을 강화해주세요.,부정,1,1
C003352,2021-06-28,서초구,기타,상암동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,부정,5,0
C003353,2021-06-28,강북구,복지,강남역 경로당 시설 개선을 요청드립니다.,긍정,13,0
C003354,2021-06-28,서초구,복지,청담동 다문화가정 지원 센터 운영 시간을 연장해주세요.,긍정,11,0
C003355,2021-06-28,서초구,환경,잠실동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,부정,5,0
C003356,2021-06-28,서초구,기타,강남역 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,부정,6,0
C003357,2021-06-29,마포구,교통,마포구에 자전거 도로 확충이 시급합니다.,중립,7,0
C003358,2021-06-29,서초구,교통,서초구 상암동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,6,0
C003359,2021-06-29,강남구,교통,청담동 주변 불법 주차로 통행에 불편을 겪고 있습니다.,긍정,4,1
C003360,2021-06-29,서초구,환경,강남역 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,부정,3,0
C003361,2021-06-29,강북구,기타,역삼동에 스마트 도시 서비스를 확대해주세요.,긍정,5,0
C003362,2021-06-29,강남구,안전,강남구 상암동 CCTV 설치로 범죄 예방이 필요합니다.,중립,3,0
C003363,2021-06-29,강남구,기타,강남역 체육시설 이용료 할인 제도를 도입해주세요.,긍정,3,1
C003364,2021-06-29,강남구,복지,강남구 기초생활수급자 지원 절차를 간소화해주세요.,긍정,5,1
C003365,2021-06-29,서초구,기타,서초구 문화센터 프로그램을 다양화해주세요.,긍정,5,0
C003366,2021-06-29,서초구,복지,서초구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,10,0
C003367,2021-06-29,서초구,기타,상암동 체육시설 이용료 할인 제도를 도입해주세요.,긍정,6,0
C003368,2021-06-29,서초구,기타,서초구 문화센터 프로그램을 다양화해주세요.,중립,4,0
C003369,2021-06-29,서초구,기타,서초구 주민센터 주차 공간이 부족합니다.,중립,2,0
C003370,2021-06-29,서초구,기타,청담동 공공시설 예약 시스템 개선이 필요합니다.,긍정,6,0
C003371,2021-06-29,송파구,복지,송파구에 거주하는 독거노인입니다. 복지 서비스 신청 방법을 알려주세요.,부정,6,0
C003372,2021-06-29,강북구,교통,강북구 서초동에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,6,0
C003373,2021-06-29,서초구,환경,청담동 재활용 분리수거함이 항상 가득 차 있습니다.,중립,5,0
C003374,2021-06-29,강남구,교통,강남구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,2,1
C003375,2021-06-29,강북구,복지,교대역에 아동 돌봄센터 추가 설치가 필요합니다.,긍정,5,1
C003376,2021-06-29,강남구,안전,강남구 어린이 보호구역 안전시설을 강화해주세요.,중립,3,0
C003377,2021-06-29,서초구,기타,서초구 문화센터 프로그램을 다양화해주세요.,중립,6,0
C003378,2021-06-29,송파구,환경,잠실동 가로수 관리가 미흡합니다. 정기 점검 부탁드립니다.,중립,5,0
C003379,2021-06-29,송파구,복지,송파구 기초생활수급자 지원 절차를 간소화해주세요.,부정,8,0
C003380,2021-06-29,강남구,복지,강남구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,긍정,10,0
C003381,2021-06-30,강북구,기타,서초동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,부정,4,0
C003382,2021-06-30,강북구,환경,청담동 재활용 분리수거함이 항상 가득 차 있습니다.,부정,1,1
C003383,2021-06-30,마포구,환경,마포구 상암동 쓰레기 불법 투기 문제가 심각합니다.,부정,6,0
C003384,2021-06-30,강북구,안전,강북구 청담동 CCTV 설치로 범죄 예방이 필요합니다.,중립,1,0
C003385,2021-06-30,송파구,복지,서초동 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,8,0
C003386,2021-06-30,마포구,안전,역삼동 지진 대비 시설 점검이 필요합니다.,부정,3,0
C003387,2021-06-30,송파구,안전,교대역 가로등이 어두워 야간 통행이 불안합니다.,중립,1,1
C003388,2021-06-30,강남구,복지,교대역 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,11,0
C003389,2021-06-30,서초구,기타,서초구 주민센터 주차 공간이 부족합니다.,긍정,2,1
C003390,2021-06-30,강남구,기타,강남구 신촌동에 공공 와이파이 확충을 요청합니다.,긍정,3,1
C003391,2021-06-30,강북구,기타,강남역에 스마트 도시 서비스를 확대해주세요.,중립,4,0
C003392,2021-06-30,마포구,환경,강남역 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,중립,2,1
C003393,2021-06-30,강남구,안전,교대역 가로등이 어두워 야간 통행이 불안합니다.,긍정,1,1
C003394,2021-06-30,송파구,환경,교대역 재활용 분리수거함이 항상 가득 차 있습니다.,긍정,6,0
C003395,2021-06-30,강남구,기타,강남구 지역 축제 개최를 건의합니다.,부정,5,0
C003396,2021-06-30,강남구,환경,강남역 재활용 분리수거함이 항상 가득 차 있습니다.,중립,3,0
C003397,2021-06-30,강북구,안전,청담동 지진 대비 시설 점검이 필요합니다.,부정,3,0
C003398,2021-06-30,강남구,기타,강남구 지역 축제 개최를 건의합니다.,중립,7,0
C003399,2021-06-30,서초구,복지,잠실동 경로당 시설 개선을 요청드립니다.,부정,10,0
C003400,2021-06-30,서초구,복지,서초구 기초생활수급자 지원 절차를 간소화해주세요.,중립,9,0
C003401,2021-06-30,송파구,안전,서초동에 비상벨 설치를 건의합니다.,긍정,3,0
C003402,2021-06-30,서초구,환경,서초구 신촌동 쓰레기 불법 투기 문제가 심각합니다.,부정,4,0
C003403,2021-06-30,서초구,기타,청담동에 스마트 도시 서비스를 확대해주세요.,중립,2,1
C003404,2021-06-30,송파구,기타,역삼동에 스마트 도시 서비스를 확대해주세요.,중립,2,1
C003405,2021-06-30,강남구,안전,서초동 가로등이 어두워 야간 통행이 불안합니다.,긍정,1,1
C003406,2021-06-30,강남구,기타,교대역에 스마트 도시 서비스를 확대해주세요.,중립,5,0
C003407,2021-07-01,강남구,안전,서초동 지진 대비 시설 점검이 필요합니다.,부정,2,0
C003408,2021-07-01,마포구,기타,서초동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,중립,3,1
C003409,2021-07-01,강북구,환경,강남역 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,부정,5,0
C003410,2021-07-01,강북구,기타,서초동 도서관 장서 확충 및 운영시간 연장을 부탁드립니다.,긍정,4,1
C003411,2021-07-01,강북구,복지,교대역 다문화가정 지원 센터 운영 시간을 연장해주세요.,중립,9,0
C003412,2021-07-01,마포구,기타,신촌동에 스마트 도시 서비스를 확대해주세요.,긍정,4,0
C003413,2021-07-01,서초구,기타,서초동 체육시설 이용료 할인 제도를 도입해주세요.,긍정,5,0
C003414,2021-07-01,마포구,안전,마포구 역삼동 CCTV 설치로 범죄 예방이 필요합니다.,긍정,3,0
C003415,2021-07-01,서초구,복지,강남역 경로당 시설 개선을 요청드립니다.,부정,10,0
C003416,2021-07-01,마포구,기타,청담동 체육시설 이용료 할인 제도를 도입해주세요.,부정,6,0
C003417,2021-07-01,서초구,환경,청담동 재활용 분리수거함이 항상 가득 차 있습니다.,긍정,3,1
C003418,2021-07-01,강남구,기타,강남구 지역 축제 개최를 건의합니다.,긍정,4,0
C003419,2021-07-01,강북구,복지,교대역 경로당 시설 개선을 요청드립니다.,중립,6,0
C003420,2021-07-01,마포구,환경,마포구 잠실동 쓰레기 불법 투기 문제가 심각합니다.,부정,3,0
C003421,2021-07-01,마포구,안전,청담동 보안등 추가 설치로 골목길 안전을 확보해주세요.,부정,2,0
C003422,2021-07-01,마포구,안전,청담동 가로등이 어두워 야간 통행이 불안합니다.,긍정,1,1
C003423,2021-07-02,강북구,환경,강북구 대기오염 측정소 데이터를 실시간으로 공개해주세요.,긍정,4,0
C003424,2021-07-02,강북구,안전,강북구 화재 예방 캠페인을 정기적으로 실시해주세요.,중립,3,0
C003425,2021-07-02,강남구,교통,강남구 지역 교통체증이 심각합니다. 신호 체계 개선이 필요합니다.,중립,3,1
C003426,2021-07-02,송파구,안전,서초동 가로등이 어두워 야간 통행이 불안합니다.,중립,2,0
C003427,2021-07-02,강북구,교통,강북구 교대역에 신호등이 고장났습니다. 빠른 수리 부탁드립니다.,긍정,4,1
C003428,2021-07-02,서초구,기타,잠실동에 스마트 도시 서비스를 확대해주세요.,긍정,2,1
C003429,2021-07-02,마포구,환경,마포구 상암동 쓰레기 불법 투기 문제가 심각합니다.,중립,5,0
C003430,2021-07-02,송파구,안전,잠실동 지진 대비 시설 점검이 필요합니다.,긍정,2,0
C003431,2021-07-02,강남구,안전,강남구 재난 대피소 위치를 명확히 안내해주세요.,긍정,1,1
C003432,2021-07-02,서초구,환경,청담동 공원에 쓰레기통이 부족합니다. 추가 설치 부탁드립니다.,부정,4,0
C003433,2021-07-02,마포구,안전,마포구 어린이 보호구역 안전시설을 강화해주세요.,중립,3,0
C003434,2021-07-02,마포구,복지,마포구 보육시설 대기 기간이 너무 깁니다. 개선 방안이 필요합니다.,중립,7,0
C003435,2021-07-02,송파구,환경,송파구 잠실동 쓰레기 불법 투기 문제가 심각합니다.,긍정,4,0
C003436,2021-07-02,서초구,복지,서초구 기초생활수급자 지원 절차를 간소화해주세요.,긍정,6,0
C003437,2021-07-02,강북구,환경,서초동 소음공해로 인한 피해가 큽니다. 조치 바랍니다.,중립,6,0
C003438,2021-07-02,마포구,안전,마포구 청담동 CCTV 설치로 범죄 예방이 필요합니다.,중립,2,0
C003439,2021-07-02,송파구,교통,출퇴근 시간대 송파구 상암동 버스 배차 간격이 너무 깁니다.,긍정,4,1
C003440,2021-07-02,서초구,기타,신촌동 체육시설 이용료 할인 제도를 도입해주세요.,부정,4,0
C003441,2021-07-02,강남구,환경,강남구 상암동 쓰레기 불법 투기 문제가 심각합니다.,중립,4,0
C003442,2021-07-02,강남구,교통,출퇴근 시간대 강남구 교대역 버스 배차 간격이 너무 깁니다.,부정,6,0
C003443,2021-07-02,송파구,교통,송파구 스쿨존 과속 단속 카메라 설치를 요청합니다.,긍정,6,0
C003444,2021-07-02,마포구,안전,마포구 재난 대피소 위치를 명확히 안내해주세요.,중립,1,1
C003445,2021-07-02,마포구,교통,마포구 심야 버스 노선 증편을 건의합니다.,중립,9,0
C003446,2021-07-02,마포구,교통,잠실동에 횡단보도 신설이 필요합니다. 안전사고 위험이 큽니다.,중립,3,1
