complaint_id,text,category,sentiment,status,date,location,language,source
KR_00412,온라인 행정 시스템이 불편합니다. 디지털 전환이 시급합니다.,행정,negative,완료,2025-05-01,경남 창원시,ko,국민신문고
EE_00236,Mobile app functionality should be enhanced. Error messages are not informative.,Digital Services,negative,submitted,2025-05-22,Tartu,en,Estonian e-Gov Portal
KR_00316,온라인 행정 시스템이 불편합니다. 투명성을 강화해야 합니다.,행정,positive,처리중,2024-12-08,세종시,ko,국민신문고
EE_00260,Electronic ticketing system has issues. System updates are urgently needed.,Public Transport,negative,in_progress,2025-05-28,Võru,en,Estonian e-Gov Portal
KR_00565,공공시설 안전 점검을 철저히 해주세요. 신속한 조치를 요청합니다.,안전,neutral,완료,2025-04-05,충북 청주시,ko,국민신문고
KR_00695,재활용 분리수거 시스템 개선이 필요합니다. 체계적인 관리가 필요합니다.,환경,negative,접수,2025-03-05,울산 남구,ko,국민신문고
KR_00143,민원 처리 속도가 너무 느립니다. 시민 중심 서비스가 필요합니다.,행정,negative,처리중,2025-01-21,경북 포항시,ko,국민신문고
KR_00042,부산 해운대구 지역에 CCTV 설치를 요청합니다. 예방 대책을 마련해 주세요.,안전,negative,처리중,2025-01-03,부산 해운대구,ko,국민신문고
KR_00491,경기 성남시 지역 신호등 체계 개선이 필요합니다. 장기적인 계획 수립을 요청합니다.,교통,neutral,처리중,2024-11-29,경기 성남시,ko,국민신문고
EE_00050,Public transport schedule in Maardu needs adjustment. System updates are urgently needed.,Public Transport,neutral,submitted,2024-10-22,Maardu,en,Estonian e-Gov Portal
KR_00116,주차 공간 부족 문제를 해결해 주세요. 시민들의 불편이 가중되고 있습니다.,교통,negative,처리중,2025-07-09,광주 서구,ko,국민신문고
EE_00006,Waste management system in Tallinn needs improvement. Long-term planning is essential.,Environment,neutral,in_progress,2025-04-19,Tallinn,en,Estonian e-Gov Portal
KR_00347,대중교통 환승 시스템 개선이 필요합니다. 사고 위험이 높아지고 있습니다.,교통,positive,처리중,2025-05-06,강원 춘천시,ko,국민신문고
KR_00453,공공시설 안전 점검을 철저히 해주세요. 신속한 조치를 요청합니다.,안전,negative,완료,2025-05-13,광주 서구,ko,국민신문고
EE_00047,School enrollment system is confusing. Communication features are lacking.,Education,neutral,in_progress,2025-07-15,Valga,en,Estonian e-Gov Portal
KR_00579,재활용 분리수거 시스템 개선이 필요합니다. 체계적인 관리가 필요합니다.,환경,neutral,접수,2025-09-04,충북 청주시,ko,국민신문고
EE_00119,Parent portal functionality is limited. Content quality varies significantly.,Education,neutral,resolved,2024-11-05,Maardu,en,Estonian e-Gov Portal
KR_00151,도시 녹지 공간을 확대해 주세요. 체계적인 관리가 필요합니다.,환경,negative,처리중,2025-04-26,충북 청주시,ko,국민신문고
EE_00265,Parent portal functionality is limited. System crashes during peak times.,Education,neutral,submitted,2024-11-01,Narva,en,Estonian e-Gov Portal
KR_00588,강원 춘천시 도로 포장 상태가 매우 불량합니다. 경제적 손실이 발생하고 있습니다.,교통,negative,완료,2024-11-18,강원 춘천시,ko,국민신문고
EE_00073,Accessibility features need improvement. Commuters face daily delays.,Public Transport,neutral,in_progress,2025-06-22,Tartu,en,Estonian e-Gov Portal
KR_00297,강원 춘천시 공원 관리가 제대로 되지 않고 있습니다. 시민 참여 방안을 마련해 주세요.,환경,negative,접수,2024-12-29,강원 춘천시,ko,국민신문고
EE_00218,Parent portal functionality is limited. System crashes during peak times.,Education,negative,in_progress,2025-06-12,Võru,en,Estonian e-Gov Portal
KR_00486,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 서류 준비 과정이 너무 복잡합니다.,복지,negative,처리중,2024-12-12,전북 전주시,ko,국민신문고
KR_00303,대전 유성구 공원 관리가 제대로 되지 않고 있습니다. 생활 환경이 악화되고 있습니다.,환경,neutral,접수,2024-12-14,대전 유성구,ko,국민신문고
EE_00023,Student data management needs attention. Content quality varies significantly.,Education,neutral,submitted,2025-07-04,Maardu,en,Estonian e-Gov Portal
KR_00663,노인 복지 서비스 확대가 필요합니다. 온라인 신청 시스템 개선이 시급합니다.,복지,negative,접수,2024-11-02,충남 천안시,ko,국민신문고
KR_00340,행정 정보 공개를 확대해 주세요. 시민 중심 서비스가 필요합니다.,행정,negative,접수,2025-06-25,충북 청주시,ko,국민신문고
KR_00520,민원 처리 속도가 너무 느립니다. 접근성을 개선해 주세요.,행정,positive,완료,2024-10-16,경남 창원시,ko,국민신문고
KR_00560,가로등이 고장난 지 오래되었습니다. 정기적인 점검이 필요합니다.,안전,negative,처리중,2025-02-20,부산 해운대구,ko,국민신문고
EE_00057,The e-government portal is experiencing technical issues. Error messages are not informative.,Digital Services,negative,in_progress,2025-08-04,Võru,en,Estonian e-Gov Portal
KR_00005,서류 발급 절차를 간소화해 주세요. 시민 중심 서비스가 필요합니다.,행정,negative,완료,2025-08-06,인천 연수구,ko,국민신문고
KR_00160,행정 정보 공개를 확대해 주세요. 시민 중심 서비스가 필요합니다.,행정,neutral,접수,2024-12-27,부산 해운대구,ko,국민신문고
KR_00328,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 소득 기준을 현실화해야 합니다.,복지,negative,완료,2024-11-03,경기 수원시,ko,국민신문고
KR_00470,재활용 분리수거 시스템 개선이 필요합니다. 체계적인 관리가 필요합니다.,환경,neutral,완료,2025-04-18,강원 춘천시,ko,국민신문고
KR_00149,인천 연수구 도로 포장 상태가 매우 불량합니다. 장기적인 계획 수립을 요청합니다.,교통,negative,처리중,2025-02-04,인천 연수구,ko,국민신문고
EE_00087,Data synchronization between services is problematic. Error messages are not informative.,Digital Services,neutral,in_progress,2025-08-18,Tallinn,en,Estonian e-Gov Portal
KR_00512,공공시설 안전 점검을 철저히 해주세요. 정기적인 점검이 필요합니다.,안전,negative,접수,2025-08-14,인천 연수구,ko,국민신문고
KR_00415,도시 녹지 공간을 확대해 주세요. 주민 건강이 위협받고 있습니다.,환경,negative,완료,2025-08-06,충남 천안시,ko,국민신문고
KR_00026,도시 녹지 공간을 확대해 주세요. 시민 참여 방안을 마련해 주세요.,환경,positive,완료,2024-10-09,충북 청주시,ko,국민신문고
KR_00125,재난 대응 시스템 개선이 필요합니다. 신속한 조치를 요청합니다.,안전,positive,처리중,2025-01-19,광주 서구,ko,국민신문고
KR_00309,보육료 지원이 실제 필요한 가정에 제대로 전달되지 않습니다. 담당 공무원의 안내가 부족합니다.,복지,positive,완료,2025-05-02,광주 서구,ko,국민신문고
KR_00547,재활용 분리수거 시스템 개선이 필요합니다. 체계적인 관리가 필요합니다.,환경,negative,완료,2024-10-29,세종시,ko,국민신문고
KR_00167,재난 대응 시스템 개선이 필요합니다. 신속한 조치를 요청합니다.,안전,negative,접수,2025-02-12,서울 강북구,ko,국민신문고
KR_00553,가로등이 고장난 지 오래되었습니다. 신속한 조치를 요청합니다.,안전,negative,접수,2025-04-23,부산 해운대구,ko,국민신문고
KR_00460,경기 용인시 지역 미세먼지 대책을 강화해 주세요. 시민 참여 방안을 마련해 주세요.,환경,negative,처리중,2025-09-01,경기 용인시,ko,국민신문고
KR_00382,서류 발급 절차를 간소화해 주세요. 접근성을 개선해 주세요.,행정,neutral,처리중,2025-04-09,강원 춘천시,ko,국민신문고
EE_00282,Digital learning resources are outdated. System crashes during peak times.,Education,negative,in_progress,2025-08-12,Viljandi,en,Estonian e-Gov Portal
KR_00353,공무원 응대 서비스 개선이 필요합니다. 업무 효율성을 높여야 합니다.,행정,negative,완료,2025-01-20,경기 용인시,ko,국민신문고
EE_00258,Air quality monitoring should be enhanced. Environmental impact is concerning.,Environment,positive,submitted,2025-09-24,Tallinn,en,Estonian e-Gov Portal
KR_00682,도시 녹지 공간을 확대해 주세요. 예산 확대가 시급합니다.,환경,negative,접수,2024-10-14,경남 창원시,ko,국민신문고
KR_00036,복지 지원금 신청 절차가 복잡하여 어려움을 겪고 있습니다. 온라인 신청 시스템 개선이 시급합니다.,복지,negative,접수,2025-03-06,충북 청주시,ko,국민신문고
EE_00025,Bus route optimization required for Viljandi. System updates are urgently needed.,Public Transport,negative,in_progress,2025-05-14,Viljandi,en,Estonian e-Gov Portal
KR_00576,기초연금 수급 자격 기준이 너무 엄격합니다. 소득 기준을 현실화해야 합니다.,복지,neutral,처리중,2025-07-13,대구 수성구,ko,국민신문고
KR_00211,공공시설 안전 점검을 철저히 해주세요. 예방 대책을 마련해 주세요.,안전,negative,처리중,2025-09-06,강원 춘천시,ko,국민신문고
KR_00189,공공시설 안전 점검을 철저히 해주세요. 주민 불안감이 증가하고 있습니다.,안전,positive,완료,2025-05-14,제주시,ko,국민신문고
KR_00379,재활용 분리수거 시스템 개선이 필요합니다. 체계적인 관리가 필요합니다.,환경,negative,접수,2025-05-09,전북 전주시,ko,국민신문고
EE_00290,Recycling facilities are insufficient. Environmental impact is concerning.,Environment,negative,submitted,2025-01-26,Viljandi,en,Estonian e-Gov Portal
KR_00452,출퇴근 시간 인천 연수구 버스 배차 간격이 너무 깁니다. 시민들의 불편이 가중되고 있습니다.,교통,neutral,접수,2025-04-03,인천 연수구,ko,국민신문고
KR_00130,재난 대응 시스템 개선이 필요합니다. 정기적인 점검이 필요합니다.,안전,negative,처리중,2025-05-03,서울 강북구,ko,국민신문고
KR_00589,기초연금 수급 자격 기준이 너무 엄격합니다. 온라인 신청 시스템 개선이 시급합니다.,복지,neutral,완료,2025-07-05,전남 여수시,ko,국민신문고
KR_00325,온라인 행정 시스템이 불편합니다. 접근성을 개선해 주세요.,행정,negative,접수,2025-02-03,충북 청주시,ko,국민신문고
KR_00043,재활용 분리수거 시스템 개선이 필요합니다. 생활 환경이 악화되고 있습니다.,환경,negative,처리중,2024-10-19,경기 성남시,ko,국민신문고
KR_00120,출퇴근 시간 광주 서구 버스 배차 간격이 너무 깁니다. 시민들의 불편이 가중되고 있습니다.,교통,neutral,처리중,2024-12-10,광주 서구,ko,국민신문고
KR_00244,의료비 지원 대상자 선정 기준을 완화해 주세요. 온라인 신청 시스템 개선이 시급합니다.,복지,neutral,완료,2025-04-19,서울 강북구,ko,국민신문고
KR_00166,재난 대응 시스템 개선이 필요합니다. 예방 대책을 마련해 주세요.,안전,neutral,처리중,2025-01-20,인천 연수구,ko,국민신문고
KR_00158,어린이 보호구역 안전시설을 강화해 주세요. 예방 대책을 마련해 주세요.,안전,positive,완료,2025-05-19,전남 여수시,ko,국민신문고
EE_00114,Digital learning resources are outdated. Mobile access is problematic.,Education,negative,in_progress,2024-11-22,Narva,en,Estonian e-Gov Portal
KR_00683,온라인 행정 시스템이 불편합니다. 투명성을 강화해야 합니다.,행정,neutral,처리중,2025-03-22,경북 포항시,ko,국민신문고
EE_00227,E-school platform needs technical improvements. Mobile access is problematic.,Education,neutral,in_progress,2025-05-05,Tartu,en,Estonian e-Gov Portal
EE_00010,E-school platform needs technical improvements. Mobile access is problematic.,Education,negative,submitted,2024-10-17,Maardu,en,Estonian e-Gov Portal
EE_00026,Air quality monitoring should be enhanced. Investment in infrastructure required.,Environment,negative,resolved,2025-03-26,Keila,en,Estonian e-Gov Portal
EE_00160,Digital learning resources are outdated. Communication features are lacking.,Education,positive,resolved,2025-02-03,Keila,en,Estonian e-Gov Portal
KR_00180,전남 여수시 공원 관리가 제대로 되지 않고 있습니다. 시민 참여 방안을 마련해 주세요.,환경,negative,처리중,2025-02-19,전남 여수시,ko,국민신문고
KR_00187,대구 수성구 도로 포장 상태가 매우 불량합니다. 사고 위험이 높아지고 있습니다.,교통,negative,처리중,2025-07-31,대구 수성구,ko,국민신문고
KR_00293,가로등이 고장난 지 오래되었습니다. 주민 불안감이 증가하고 있습니다.,안전,negative,처리중,2024-11-14,경남 창원시,ko,국민신문고
KR_00549,서류 발급 절차를 간소화해 주세요. 업무 효율성을 높여야 합니다.,행정,negative,완료,2025-05-18,서울 강남구,ko,국민신문고
EE_00029,Student data management needs attention. Teachers need better training.,Education,neutral,in_progress,2025-08-16,Tallinn,en,Estonian e-Gov Portal
KR_00165,대중교통 환승 시스템 개선이 필요합니다. 사고 위험이 높아지고 있습니다.,교통,negative,처리중,2024-10-06,강원 춘천시,ko,국민신문고
EE_00247,Air quality monitoring should be enhanced. Residents demand better services.,Environment,negative,in_progress,2025-09-06,Tallinn,en,Estonian e-Gov Portal
KR_00634,공무원 응대 서비스 개선이 필요합니다. 투명성을 강화해야 합니다.,행정,negative,접수,2024-10-18,강원 춘천시,ko,국민신문고
KR_00171,가로등이 고장난 지 오래되었습니다. 주민 불안감이 증가하고 있습니다.,안전,negative,접수,2025-05-31,경북 포항시,ko,국민신문고
KR_00467,울산 남구 지역 미세먼지 대책을 강화해 주세요. 주민 건강이 위협받고 있습니다.,환경,neutral,처리중,2024-10-04,울산 남구,ko,국민신문고
KR_00292,노인 복지 서비스 확대가 필요합니다. 담당 공무원의 안내가 부족합니다.,복지,positive,완료,2024-12-05,세종시,ko,국민신문고
KR_00362,기초연금 수급 자격 기준이 너무 엄격합니다. 담당 공무원의 안내가 부족합니다.,복지,negative,처리중,2024-11-05,강원 춘천시,ko,국민신문고
KR_00152,대구 수성구 도로 포장 상태가 매우 불량합니다. 긴급한 대책 마련이 필요합니다.,교통,negative,처리중,2024-12-07,대구 수성구,ko,국민신문고
KR_00049,재활용 분리수거 시스템 개선이 필요합니다. 시민 참여 방안을 마련해 주세요.,환경,neutral,접수,2024-11-07,대전 유성구,ko,국민신문고
EE_00166,School enrollment system is confusing. System crashes during peak times.,Education,negative,submitted,2025-09-08,Kuressaare,en,Estonian e-Gov Portal
EE_00089,Waste management system in Tallinn needs improvement. Public awareness campaigns needed.,Environment,negative,submitted,2024-12-25,Tallinn,en,Estonian e-Gov Portal
KR_00296,공공시설 안전 점검을 철저히 해주세요. 정기적인 점검이 필요합니다.,안전,neutral,처리중,2024-12-14,서울 강북구,ko,국민신문고
KR_00381,행정 정보 공개를 확대해 주세요. 접근성을 개선해 주세요.,행정,negative,접수,2025-09-24,대전 유성구,ko,국민신문고
KR_00496,출퇴근 시간 경기 용인시 버스 배차 간격이 너무 깁니다. 장기적인 계획 수립을 요청합니다.,교통,positive,처리중,2024-10-23,경기 용인시,ko,국민신문고
KR_00233,출퇴근 시간 전북 전주시 버스 배차 간격이 너무 깁니다. 경제적 손실이 발생하고 있습니다.,교통,negative,접수,2024-10-01,전북 전주시,ko,국민신문고
KR_00267,가로등이 고장난 지 오래되었습니다. 신속한 조치를 요청합니다.,안전,negative,완료,2025-06-04,광주 서구,ko,국민신문고
EE_00294,Student data management needs attention. Content quality varies significantly.,Education,neutral,resolved,2025-08-25,Jõhvi,en,Estonian e-Gov Portal
KR_00176,전남 여수시 지역에 CCTV 설치를 요청합니다. 정기적인 점검이 필요합니다.,안전,negative,처리중,2024-10-25,전남 여수시,ko,국민신문고
KR_00314,대중교통 환승 시스템 개선이 필요합니다. 긴급한 대책 마련이 필요합니다.,교통,negative,접수,2024-10-20,충북 청주시,ko,국민신문고
EE_00109,The e-government portal is experiencing technical issues. User interface needs modernization.,Digital Services,negative,in_progress,2025-03-10,Keila,en,Estonian e-Gov Portal
EE_00220,Real-time tracking system not accurate. Information display is inadequate.,Public Transport,negative,resolved,2024-12-29,Maardu,en,Estonian e-Gov Portal
KR_00136,도시 녹지 공간을 확대해 주세요. 체계적인 관리가 필요합니다.,환경,negative,접수,2024-12-01,서울 강남구,ko,국민신문고
KR_00581,경기 성남시 지역 미세먼지 대책을 강화해 주세요. 체계적인 관리가 필요합니다.,환경,negative,처리중,2025-02-06,경기 성남시,ko,국민신문고
KR_00312,서류 발급 절차를 간소화해 주세요. 업무 효율성을 높여야 합니다.,행정,negative,완료,2024-10-31,대구 수성구,ko,국민신문고
KR_00469,노인 복지 서비스 확대가 필요합니다. 지역별 격차가 심각합니다.,복지,negative,완료,2025-05-29,서울 강북구,ko,국민신문고
KR_00456,주차 공간 부족 문제를 해결해 주세요. 사고 위험이 높아지고 있습니다.,교통,neutral,완료,2024-10-17,세종시,ko,국민신문고
